video_id,user,comment,likes,published_at,reply_count,type,parent_id,comment_clean,polarity,sentiment
DJJvt9_6dNE,@fede-HaitiaNAmericAnrimeircs91,How can I find a job in Kuala Lumpur??,0,25/7/2024 13:49,0,top_level,,find job kuala lumpur,0,Neutral
DJJvt9_6dNE,@alexmuller9407,"The problem is, the woman’s are ugly :/",0,24/7/2024 17:30,1,top_level,,problem woman ugly,-0.7184,Negative
DJJvt9_6dNE,@johndoejohnson,Hah 😂 why?,0,3/11/2024 2:17,0,reply,Ugxq1zqF8d4M1Rck-7V4AaABAg,hah,0,Neutral
DJJvt9_6dNE,@nasigorengtomyam7452,are you handsome?,0,4/8/2024 4:07,0,reply,UgzosBk8Y83f_MwMRNl4AaABAg,handsome,0.4939,Positive
DJJvt9_6dNE,@SaraSanchez-ek9cp,"the only con that really puts a shadow in anything else in this country is how as a woman you feel judged just to go in a swimsuit to the beach or to the swimming pool, also if you wear tight tshirts... I know it's a muslim country but still... I didn't feel comfortable/safe there as a solo traveller woman. I felt much comfortable/safe/free and I had much more fun in Bangkok or other places in Thailand. Also it felt like the only activity there is going to the mall... I liked more Penang, the Perankan Mansion and the Blue Mansion are worth a visit!",0,24/7/2024 14:14,0,top_level,,con really put shadow anything else country woman feel judge go swimsuit beach swim pool also wear tight tshirt know muslim country still do feel comfortablesafe solo traveller woman feel much comfortablesafefree much fun bangkok place thailand also feel like activity go mall like penang perankan mansion blue mansion worth visit,0.8481,Positive
DJJvt9_6dNE,@HaCkEr6662k7,"Well, i have been living her for almost 3 years, and i would never recommend it to someone. It is blend and boring AF. Speak about culture, as much as you would expect from a sharia law country. Not even mentioning the racial suppression, discrimination, corruptions, regular protests and some other fun specials like flying during ramadan. Dating, not that i have done it much, is as mentioned also great:  a pool of western fboys, gold diggers and uncultured locals mingling around. It's all about money and social status here.  Traffic is sh*t in every way possible, public transportation a joke and the road conditions terrible. Not to mention that if you touch one of these maniac scooters you can got to jail or even receive the death penalty. Not sayin it happens a lot, but you will get squeezed a lot for money.  Quality of living, especially when it comes the quality of building and pretty much everything locally produced is also terrible. Cannot count how many homes had molding, broken appliances and cheap fake materials all over. Don't expect european quality in anything, even in the higher price bracket. You like drinking, good luck finding good wine here. Even if you do, they don't know how to handle it. I have my reason to be here, and so will others, but to say it is a nice place to live... cmon. Do not get me started on all the religious issues as well. They hide it pretty well in KL, just like Dubai, but it is very real.",0,24/7/2024 11:45,0,top_level,,well live almost year would never recommend someone blend bore af speak culture much would expect sharia law country mention racial suppression discrimination corruption regular protest fun special like fly ramadan date do much mention also great pool western fboy gold digger uncultured local mingle around money social status traffic sht every way possible public transportation joke road condition terrible mention touch one maniac scooter jail receive death penalty sayin happen lot get squeeze lot money quality live especially come quality build pretty much everything locally produce also terrible count many home mold break appliance cheap fake material expect european quality anything higher price bracket like drink good luck find good wine know handle reason other say nice place live cmon get start religious issue well hide pretty well kl like dubai real,0.9431,Positive
DJJvt9_6dNE,@thett2368,"Sounds interesting. But still Singapore, Hong Kong, or Tokyo are more attractive from a corporate perspective.",0,21/7/2024 5:22,0,top_level,,sound interesting still singapore hong kong tokyo attractive corporate perspective,0.6808,Positive
DJJvt9_6dNE,@Entertainment-,"As someone with a more brownish complexion, everyone in KL tries to speak Malay with me. They don’t understand the concept that the way you look does not define your culture, you could be genetically Chinese or Indian and be born in the US or Australia, they don’t understand that.",0,21/7/2024 2:29,0,top_level,,someone brownish complexion everyone kl try speak malay understand concept way look define culture could genetically chinese indian bear we australia understand,0,Neutral
DJJvt9_6dNE,@MrCat94,"Actually we have 4 seasons in Malaysia. 

Hot, Very hot. cold, Very cold 😂",0,18/7/2024 14:48,0,top_level,,actually season malaysia hot hot cold cold,0,Neutral
DJJvt9_6dNE,@somutfaydalarpesinde3289,"Real estate prices are too high in KL compared to some countries in Europe . I would consider Greece, Turkey (western part excluding Istanbul) and Montenegro as better options for an equal amount of spending although living expenses are slightly higher (maybe 30 percent)",0,16/7/2024 4:50,1,top_level,,real estate price high kl compare country europe would consider greece turkey western part exclude istanbul montenegro well option equal amount spend although live expense slightly higher maybe percent,0.0516,Positive
DJJvt9_6dNE,@liquidcrunch27,Can you include a link to the list you’re referencing in this video?,0,15/7/2024 20:07,0,top_level,,include link list you reference,0,Neutral
DJJvt9_6dNE,@ekkamailax,How’s the air quality,0,14/7/2024 14:54,0,top_level,,how air quality,0,Neutral
DJJvt9_6dNE,@nomadcapitalist,Glad you enjoy the video,0,14/7/2024 6:17,0,reply,Ugy_BYT1QiWEPgN3eNh4AaABAg,glad enjoy,0.7351,Positive
DJJvt9_6dNE,@MalaysiaTravelGuide,"Those are really old clips of you walking around Bukit Bintang e.g. Hotel Istana has been gutted of its Islamic Moorish motif and is being turned into a horribly ugly modern looking Waldoff Astoria... Also, you never know when it will rain as there is no definite wet or dry season - much better than Manila, HCMC or BK where its constant dreary rain for half the year followed by a hotter and hotter dry season...",0,13/7/2024 9:04,1,top_level,,really old clip walk around bukit bintang eg hotel istana gutted islamic moorish motif turn horribly ugly modern look waldoff astoria also never know rain definite wet dry season much well manila hcmc bk constant dreary rain half year follow hotter hotter dry season,-0.8322,Negative
DJJvt9_6dNE,@nomadcapitalist,"Yes, the Walforf Astoria is under construction on Raja Chulan.",0,13/7/2024 19:32,0,reply,UgwCA4Ent3SBCRMmya54AaABAg,yes walforf astoria construction raja chulan,0.4019,Positive
DJJvt9_6dNE,@autodidactpolyhistor,@StampSEO In your dreams. If you’re complaining means you’re too poor for it.,0,20/9/2024 3:18,0,reply,UgwkCUARZhtCfQEbUZN4AaABAg,dream you complain mean you poor,-0.5574,Negative
DJJvt9_6dNE,@StampSEO,@autodidactpolyhistor it is for Malaysia when KLCC real estate is 400k at best.,0,19/9/2024 18:37,0,reply,UgwkCUARZhtCfQEbUZN4AaABAg,malaysia klcc real estate well,0.2732,Positive
DJJvt9_6dNE,@autodidactpolyhistor,A million bucks is not a lot of money.,0,19/9/2024 16:31,0,reply,UgwkCUARZhtCfQEbUZN4AaABAg,million buck lot money,0,Neutral
DJJvt9_6dNE,@JACK_TheAllSeeingEye,"Pro.....not the insane West.
Con......its in asia.
Pro...its a highly rated city globally
Con.....all cities suck.",0,12/8/2024 15:30,0,top_level,,pronot insane west conit asia proit highly rat city globally conall city suck,-0.6808,Negative
DJJvt9_6dNE,@stefistefi6069,which city is first on list?,0,19/10/2024 21:05,0,top_level,,city first list,0,Neutral
DJJvt9_6dNE,@Luckimee,Great since my nieces will visit often,0,30/3/2025 0:14,0,reply,UgxhJ-FGal_h7buzBJ94AaABAg,great since niece visit often,0.6249,Positive
DJJvt9_6dNE,@George-m3z7t,JUST REMIND YOU ANDREW AIR ASIA HAS LOST AN ENTIRE PLANE KILLING EVERYONE ON BOARD,0,9/10/2024 12:03,0,top_level,,remind andrew air asia lose entire plane kill everyone board,-0.8126,Negative
DJJvt9_6dNE,@robertb1802,"Air asia is among the worst budget airlines to fly, alongside spring and HK express. Sure, you can get cheap tickets, but they nickle and dime you over stuff like cabin baggage to such a crazy extent it is better to just try finding a ticket with a mainland Chinese airline - they are competitively priced, offer free checked baggage, and don't nickle and dime you for cabin baggage. I actively avoid air asia flights for their grubbiness.",0,9/10/2024 11:36,0,top_level,,air asia among worst budget airline fly alongside spring hk express sure get cheap ticket nickle dime stuff like cabin baggage crazy extent well try find ticket mainland chinese airline competitively price offer free check baggage nickle dime cabin baggage actively avoid air asia flight grubbiness,0.4215,Positive
DJJvt9_6dNE,@jaythornton9929,My only problem with KL was the length of the day.  It started getting dark around 5  during August and September.,0,7/10/2024 4:47,0,top_level,,problem kl length day start get dark around august september,-0.4019,Negative
DJJvt9_6dNE,@ue7483,Interesting how personal experience can differ from social media display. For me it was too dirty in general and that's why I couldn't live there,0,27/9/2024 14:23,0,top_level,,interesting personal experience differ social medium display dirty general that could live,-0.0516,Negative
DJJvt9_6dNE,@eden5260,"Malaysia a bit too Muslim. 
Rather be in Bangkok",0,24/9/2024 16:22,0,top_level,,malaysia bit muslim rather bangkok,0,Neutral
DJJvt9_6dNE,@jw-vx8im,Malaysia has improved as far as tidiness. Ive been 6 times over the last 15 years and have noticed the improvements,0,19/10/2025 8:39,0,reply,Ugz5hKSkIyWQLj0_qeB4AaABAg,malaysia improve far tidiness I time year notice improvement,0.7096,Positive
DJJvt9_6dNE,@stageiiwappie950,"Dont listen to this guy telling you to buy property in Asia, just rent an apartment for under 300$",0,17/9/2024 20:37,1,top_level,,listen guy tell buy property asia rent apartment,0,Neutral
DJJvt9_6dNE,@diorocks5858,most racist country i have ever had the bad luck to live in,0,9/9/2024 0:47,1,top_level,,racist country bad luck live,-0.6705,Negative
DJJvt9_6dNE,@Downfurther,Now how does the MEDIAN wage in KL compare to the MEDIAN wage in Vienna? You can have a good life on an expat wage 2-3x the local wage. Who would have thought!,0,7/9/2024 7:52,0,top_level,,median wage kl compare median wage vienna good life expat wage local wage would think,0.4404,Positive
DJJvt9_6dNE,@Kinai89,"All the Asian cities are not suitable for single Western women for dating, since locals are afraid of them, and white expat male tendo to date with local women...........!!",0,6/9/2024 10:33,0,top_level,,asian city suitable single western woman date since local afraid white expat male tendo date local woman,0,Neutral
DJJvt9_6dNE,@CancerZodiacAstrologyHoros-k7z,"Yes, I agree with You.",0,19/1/2025 16:09,0,reply,UgwR32uSxma8wZPhR894AaABAg,yes agree,0.6369,Positive
DJJvt9_6dNE,@mharis4826,The rich & the poor co-exist in KL...so it's common in every cities there are clean & dirty spots,0,1/9/2024 12:42,0,top_level,,rich poor coexist klso common every city clean dirty spot,0.0772,Positive
DJJvt9_6dNE,@FlorenceTanMun,As a Malaysian I hate Malaysia very much.,0,30/8/2024 10:02,0,top_level,,malaysian hate malaysia much,-0.5719,Negative
DJJvt9_6dNE,@dakel7,How is it now? Updates?,0,27/3/2025 21:29,0,reply,UgxAnqGuuyHITvecCY94AaABAg,update,0,Neutral
DJJvt9_6dNE,@louis20122,I can't stand the Muslim/Buddist/any religion chanting if I live there.,0,24/8/2024 23:35,0,top_level,,can stand muslimbuddistany religion chant live,0,Neutral
DJJvt9_6dNE,@glitser2021,"I’m a Taiwanese and have been living here in KL for more than a year. The overall price level is low (transportation/food/housing,etc) but it all comes with a cost. 

1. Low Food quality. The weather has been too harsh for food to be kept safe and fresh. Four out of ten times (4/10) I got rotten yogurt from a top tier supermarket’s fridge. Hygiene is sometimes an issue (e.g.) water shortages happens occasionally. Besides, people near me always coughing/sneezing somewhere, which got me COVID once.

2. Bad transportation. Traffic jams everywhere and by no means you can avoid that, cuz public transportation seems non-existent, cuz it can’t get you where you want. Even if it does, it’s neither reliable nor stable , high MKBF meaning it gets late often.

3. Better be careful if you’re a non-Muslim single woman. Religion seems overly emphasised to me here in KL. If you love eating pork, don’t like children, dress like a modern lady, and well educated (in a westerner way), then your life will be somewhat difficult in an invisible way.

4. People are generally really nice but super inefficient. For example, I applied for a credit card in a local bank and still haven’t got it yet (still in progress), after a 5-month wait. Yes five months. Just unbelievable in the western world. Better not go grocery shopping during weekends since your milk will prolly go rotten while you wait in a long queue.


All in all, I don’t recommend KL to be a perfect place for the rich who pursues life quality. The income level here in KL limits the possibilities - you can’t easily get “premium” service (tranquil/swift/direct/fresh/hygienic/organic), even if you’re rich. For me, the life here in KL is a bit challenging in my perfectly honest opinion.",0,21/8/2024 14:47,0,top_level,,I taiwanese live kl year overall price level low transportationfoodhousingetc come cost low food quality weather harsh food keep safe fresh four ten time rotten yogurt top tier supermarket fridge hygiene sometimes issue eg water shortage happen occasionally besides people near always coughingsneeze somewhere covid bad transportation traffic jam everywhere mean avoid cuz public transportation seem nonexistent cuz can get want neither reliable stable high mkbf mean get late often well careful you nonmuslim single woman religion seem overly emphasise kl love eat pork like child dress like modern lady well educate westerner way life somewhat difficult invisible way people generally really nice super inefficient example apply credit card local bank still have yet still progress month wait yes five month unbelievable western world well go grocery shop weekend since milk prolly go rotten wait long queue recommend kl perfect place rich pursue life quality income level kl limit possibility can easily get premium service tranquilswiftdirectfreshhygienicorganic you rich life kl bit challenge perfectly honest opinion,0.9896,Positive
DJJvt9_6dNE,@ccccjjjjeeee,Have the changes to the territorial system that were planned for 2026 been postponed/cancelled? Anywhere I can read up on this?,0,21/8/2024 13:29,0,top_level,,change territorial system plan postponedcancelle anywhere read,0,Neutral
DJJvt9_6dNE,@Brioche_In_Zuccotti_Park,Maybe you could adventure in Prague or Budapest?,0,2/9/2024 7:40,0,reply,Ugxj0mbuYi2HzSUqYc14AaABAg,maybe could adventure prague budap,0.3182,Positive
DJJvt9_6dNE,@Toommeekk,"I agree that taxes are lower in KL than in Vienna, but if you like culture, there is much more to do in Vienna, including classical music, theaters, and all kinds of concerts featuring international stars. These events are either in Vienna or easily accessible due to Europe's interconnectedness, even by car. I would also challenge the idea that KL offers more freedom. While working on a project in Vienna during COVID, I met a group of wealthy Malaysians who fled KL because of the COVID restrictions. We're still in touch, and they continue to live in Vienna, where they feel more freedom. Of course, we should also consider that Vienna is very exotic for them, just as KL is for Westerners.",0,19/8/2024 10:45,0,top_level,,agree taxis lower kl vienna like culture much vienna include classical music theater kind concert feature international star event either vienna easily accessible due europe interconnectedness car would also challenge idea kl offer freedom work project vienna covid group wealthy malaysians flee kl covid restriction still touch continue live vienna feel freedom course also consider vienna exotic kl westerner,0.9565,Positive
DJJvt9_6dNE,@TheProBush,LA hv the best open air toilets in the world...NYC comes a close 2nd,0,16/8/2024 4:43,0,top_level,,la hv well open air toilet worldnyc come close nd,0.2732,Positive
DJJvt9_6dNE,@dear-sir,"You mentioned costs in the one to three thousand dollar range towards the end of your talk. What time period/s are you equating the costs to? Weekly, monthly, annually?",0,15/8/2024 5:56,0,top_level,,mention cost one three thousand dollar range towards end talk time periods equate cost weekly monthly annually,0,Neutral
DJJvt9_6dNE,@johnpallow6697,Malaysia is a great place and all but the issue is it's not very liberal and the Muslim police,0,14/8/2024 6:58,0,top_level,,malaysia great place issue liberal muslim police,0.6249,Positive
DJJvt9_6dNE,@SSxxx18,"I am from East Msia.
Never liked KL for most part of my life.....
Now, after travelling all over the world, ...
....i realise Msia is truly Asia, and KL though imperfect, is authentic.
I love its multiculturalism. And FOOD !",0,9/7/2024 16:08,0,top_level,,east msia never like kl part life travel world realise msia truly asia kl though imperfect authentic love multiculturalism food,0.5705,Positive
DJJvt9_6dNE,@g-money7979,"If you give up your U.S. citizenship and become a citizen of another country, are you able to come back to the U.S. to visit?   OR  can you never step foot in the U.S. again?",0,9/7/2024 15:25,2,top_level,,give we citizenship become citizen another country able come back we visit never step foot we,0,Neutral
XR6OO2ScEXU,@Mordiaken,my second home requires 150k - 1 mil btw.,0,13/2/2026 2:58,0,top_level,,second home require mil btw,0,Neutral
XR6OO2ScEXU,@AndySzabo-e3t,God job mate !,0,23/2/2026 14:11,0,top_level,,god job mate,0.2732,Positive
XR6OO2ScEXU,@yannickmaugueret6418,"Are there snakes in the big cities? I have a phobia of snakes and want to make sure that if I relocate and stay in th city, what are the probability of me encountering with one. Thanks in advance.",0,21/2/2026 20:31,0,top_level,,snake big city phobia snake want make sure relocate stay th city probability encounter one thank advance,0.3612,Positive
XR6OO2ScEXU,@paulevans6403,Beer is expensive.,0,21/2/2026 11:32,0,top_level,,beer expensive,0,Neutral
XR6OO2ScEXU,@Helentjie1984,"The cons mentioned won't bother me one bit. I'm happily married with 3 kids (so I couldn't care less about dating). I love being at home and prefer it. I don't care about  making friends and joining social circles. I'm happy with brief, friendly interactions with other people. Being social at 42 is draining and boring. I prefer doing stuff to chatting my life away with people for hours without much point 🤷🏻‍♀️
So thank you. I appreciate this info. It sounds interesting.",0,17/2/2026 21:04,0,top_level,,con mention will bother one bit I happily marry kid could care less date love home prefer care make friend join social circle I happy brief friendly interaction people social drain bore prefer stuff chat life away people hour without much point thank appreciate info sound interesting,0.9779,Positive
XR6OO2ScEXU,@Mantra145,"I love this..I was born in Singapore and spent9years there.
I would love to go back.🤗",0,16/2/2026 15:45,0,top_level,,love thisi bear singapore spentyear would love go back,0.8555,Positive
XR6OO2ScEXU,@FunNSun26,Whoa! You went viral with this one. Maybe you need a 2026 version.,0,16/2/2026 4:36,1,top_level,,whoa go viral one maybe need version,0,Neutral
XR6OO2ScEXU,@sunandasarkar1539,Is it unsafe for women as it's a Muslim country,0,15/2/2026 9:45,1,top_level,,unsafe woman muslim country,0,Neutral
XR6OO2ScEXU,@MRSTORM-k6e,Why does being a Muslim country have anything to do with the safety of women ? I mean you have a country like India which is majority Hindu and still very unsafe for men and women,0,2/3/2026 14:02,0,reply,UgxD3bt_4TFWEh5mFH94AaABAg,muslim country anything safety woman mean country like india majority hindu still unsafe man woman,0.6486,Positive
XR6OO2ScEXU,@techeah3830,"Food safety is low : 1 palm oil has preservative ( blur eyes ), some noodles & India beef ( Sg banned ) have boric acid, some koay tiau & horfan, sardin fr China via BM, almond powder fr SP, have formaldehyde, china apples & Tesco sweetener have insecticide, Vietnam tuna has growth hormone, 1 burger ( Sg banned ) causes diarrhea. MoH refuse to investigate. Hawkers / bakeries can put sugar in food, even as preservative in cheese cake.
Ducks, bread, peas, rice ( monopolised ), ceylon tea, 50% fishes are no match to UK's. No turkey / cod / hake in most supermkts.
70% cops cannot speak English, & no map. No jury, 1 puppet judge jailed present PM. Most dams' water have mud. 21 public holidays. 5x too many MP`s by USA's standard.
Firearm allowed for just billionaires / guards, ordinary msians are easy prey to crocs / criminals / pirates. Free tv signal has just 1k, dish aerial for foreign broadcasts banned. >½ of ( Pg, Kedah ) traffic lights are stupid. Kidnapees dragged into cars with legal black films, are invisible fr outside. Pg has >useless iron rails @ road sides. 1 petrol had dust ( clogged my filter ), 1 petrol had kerosene ( stalled my engine ). No legal brothels like Sg's, so M$ is lower, rapes more rampant.",0,14/2/2026 23:08,0,top_level,,food safety low palm oil preservative blur eye noodle india beef sg ban boric acid koay tiau horfan sardin fr china via bm almond powder fr sp formaldehyde china apple tesco sweetener insecticide vietnam tuna growth hormone burger sg ban cause diarrhea moh refuse investigate hawker bakery put sugar food preservative cheese cake duck bread pea rice monopolise ceylon tea fish match uks turkey cod hake supermkts cop speak english map jury puppet judge jail present pm dam water mud public holiday many mps usas standard firearm allow billionaire guard ordinary msian easy prey croc criminal pirate free tv signal dish aerial foreign broadcast ban pg kedah traffic light stupid kidnapee drag car legal black film invisible fr outside pg useless iron rail road side petrol dust clog filter petrol kerosene stall engine legal brothel like sgs lower rape rampant,-0.9393,Negative
XR6OO2ScEXU,@lots1001,"I know enough about Malaysia to say that it's a Pro Palestinian supporting, anti Western, Christmas tree burning, Banana Republic!!! If it's sooooooo wonderful why are you trying sooooooo hard to promote Malaysia!!! If you like it, you stay there, don't tell the rest of us to follow you as well!!! We can think for ourselves, and we're far more intelligent than you think!!! You should be ashamed of yourself for doing this vedio, looks like a 'clickbait'!!!",0,14/2/2026 17:15,0,top_level,,know enough malaysia say pro palestinian support anti western christmas tree burn banana republic sooooooo wonderful try sooooooo hard promote malaysia like stay tell rest we follow well think far intelligent think ashame vedio look like clickbait,0.9371,Positive
XR6OO2ScEXU,@erik-g9d,"My wife goes home to Klang annually. I go whenever. She says she can no longer handle the heat & humidity. Me..., I could easily leave the SF Bay Area for Malaysia.",0,13/2/2026 15:26,0,top_level,,wife go home klang annually go whenever say long handle heat humidity could easily leave sf bay area malaysia,0.296,Positive
XR6OO2ScEXU,@iguava,"Mate, a big bag of tumeric? hahahahhhaha Tho You might be right somehow.",0,13/2/2026 6:09,0,top_level,,mate big bag tumeric hahahahhhaha tho might right somehow,0,Neutral
XR6OO2ScEXU,@aking9234,"Well. Just live and stay where you born. Leave Malaysia alone, be a quiet , simple country......Too many foreigners had caused inflations to locals....",0,12/2/2026 13:49,0,top_level,,well live stay bear leave malaysia alone quiet simple countrytoo many foreigner cause inflation local,-0.0258,Neutral
XR6OO2ScEXU,@kimchisgood2993,12:18 Do not abuse with steroids 😂,0,25/2/2026 12:12,0,top_level,,abuse steroid,-0.6369,Negative
XR6OO2ScEXU,@m.j.4685,"disagree on the dating. had several dates with malaysian girls which all went very chill and uncomplicated! very fun too. Tinder matches, a lot! locals, not the yoga girls you mentionend. :D Went well, unlike in germany where I come from. Honestly I recommended Malaysia and also Indonesia for those who are interested in trying Dating in southeast asia. Agree on the rest of pros and cons though!",0,12/2/2026 13:39,0,top_level,,disagree date several date malaysian girl go chill uncomplicated fun tinder match lot local yoga girl mentionend go well unlike germany come honestly recommend malaysia also indonesia interested try date southeast asia agree rest pro con though,0.91,Positive
XR6OO2ScEXU,@Matthew-vu7su,How much does a household from a plumber/handyman cost? Are they readily available?,0,10/2/2026 7:51,0,top_level,,much household plumberhandyman cost readily available,0,Neutral
XR6OO2ScEXU,@goharalikhan4338,I have been to France Germany Norway Italy America Dubai and Malaysia but to b honest Malaysia was best in all of them ❤,0,9/2/2026 3:57,0,top_level,,france germany norway italy america dubai malaysia honest malaysia well,0.6597,Positive
XR6OO2ScEXU,@dstnrunner,"There's a big difference between Malay and Malaysian. The first is a race and a de facto religion. The second surprise is that Malaysia is a very liberal country, especially in the big cities.",0,6/2/2026 17:32,0,top_level,,there big difference malay malaysian first race de facto religion second surprise malaysia liberal country especially big city,0.2732,Positive
XR6OO2ScEXU,@nizamuddinuddin8905,One of the best country to live and glad to be there for 5 years and still cannot forget those memories.,0,5/2/2026 19:06,0,top_level,,one well country live glad year still forget memory,0.4939,Positive
XR6OO2ScEXU,@AhmedMohamed-nn7ck,This is Muslim country. Don’t stupid people and is Conservative,0,5/2/2026 13:11,0,top_level,,muslim country stupid people conservative,-0.5267,Negative
XR6OO2ScEXU,@frosty_byte,"Fluent English is a bit of a stretch. If you're in tourist spots, sure, most will have varying levels of fluency, but otherwise expect to have your phone ready to translate or learn some malay.",0,4/2/2026 19:40,0,top_level,,fluent english bit stretch you tourist spot sure vary level fluency otherwise expect phone ready translate learn malay,0.5859,Positive
XR6OO2ScEXU,@mciheal7673PLUS,Isn’t Malaysia a conservative Muslim country? How is he casually dating and on Tinder there?,0,4/2/2026 11:00,0,top_level,,be malaysia conservative muslim country casually date tinder,0.1779,Positive
XR6OO2ScEXU,@RUHappyATM,"A bit of BS here guys.
He's talking about high-earning people.

Sure, eating out at the noodle stall is a lot cheaper.
But try buying imported food, like steaks, non-tropical fruits or imported dairy products.
(Nowadays it's easy to compare prices by looking up Malaysian supermarket prices on the net and comparing these with your local supermarkets in the US/Europe/Oceania)
I just found that imported Maggi Kari instant noodles where I'm at is cheaper than the prices at AOEN in KL, albeit at 1/2 prices currently.

Further example; a person on the minimum wage in the West can afford a small car (2L hatch) after working for less than 10 months.
A Malaysian on the minimum wage of say, RM2,000, has to work for 18 months to afford a Proton priced at RM36,000!

Further, under the surface, it's very racial in Malaysia, except maybe a bit less so in Borneo Malaysia.",0,2/2/2026 13:59,0,top_level,,bit bs guy he talk highearne people sure eat noodle stall lot cheap try buy import food like steak nontropical fruit import dairy product nowadays easy compare price look malaysian supermarket price net compare local supermarket useuropeoceania find import maggi kari instant noodle I cheap price aoen kl albeit price currently example person minimum wage west afford small car hatch work less month malaysian minimum wage say rm work month afford proton price rm surface racial malaysia except maybe bit less borneo malaysia,0.7096,Positive
XR6OO2ScEXU,@nicktan4530,"Truth for pros is price and exchange rate. Low cost of living. Mixture of here and there via safetyness, culture, food, etc

There are many cons. Extreme political and racial issues. Racism and discrimination. Women can get you to trouble. Zero freedom of speech and expression. Hot weather and traffic jam. Crowded and no peace. Too many police and summons. Too much oppression",0,1/2/2026 6:20,0,top_level,,truth pro price exchange rate low cost live mixture via safetyness culture food etc many con extreme political racial issue racism discrimination woman get trouble zero freedom speech expression hot weather traffic jam crowd peace many police summon much oppression,0.2732,Positive
XR6OO2ScEXU,@judithgrace9850,Hola from Queretaro.,0,1/2/2026 3:39,0,top_level,,hola queretaro,0,Neutral
XR6OO2ScEXU,@judithgrace9850,"God is in control. ❤❤❤❤

Move to Mexico. 

Karma",0,1/2/2026 3:31,0,top_level,,god control move mexico karma,0.2732,Positive
XR6OO2ScEXU,@HWGAFoundation,But no euthanasia.,0,24/2/2026 8:43,0,top_level,,euthanasia,0,Neutral
XR6OO2ScEXU,@ConlearInt,Number go up 😂,0,28/2/2026 10:16,0,reply,UgxdyYoQ6ofUBSv7BfB4AaABAg,number go,0.0772,Positive
XR6OO2ScEXU,@samuelbenjamin8924,I love the shopping mall part 😊,0,9/5/2026 0:11,0,top_level,,love shop mall part,0.6369,Positive
XR6OO2ScEXU,@rollingreene1220,This is probably one of the most engaging videos on Malaysia - Very enjoyable,0,11/4/2026 23:35,0,top_level,,probably one engage video malaysia enjoyable,0.6486,Positive
XR6OO2ScEXU,@HM-qk7vw,"Great honest appreciation of the great country of Malaysia...
I highly appreciate it!
Excellent.",0,4/5/2026 5:18,0,top_level,,great honest appreciation great country malaysia highly appreciate excellent,0.9711,Positive
XR6OO2ScEXU,@clostar,So your not allowed in the malls?,0,3/5/2026 13:50,0,top_level,,allow mall,0.2263,Positive
XR6OO2ScEXU,@angytingz,"excellent video! im (Panamanian 27 f) lookin to kmove to Malaysia w my bf (Brit 35m) and we are looking for any info on how it is to actually live there and setttle. The situation in the UK is getting worse every yr and goin Panama isnt an option for us atm so weve been looking at Asia, but especifically multicultural, english speaking, calm, friendly places to lifve in like KL.",0,28/4/2026 20:41,0,top_level,,excellent I panamanian lookin kmove malaysia bf brit look info actually live setttle situation uk get bad every yr goin panama be option we atm we look asia especifically multicultural english speak calm friendly place lifve like kl,0.802,Positive
XR6OO2ScEXU,@edh5395,"I'm looking for a teaching job in Malaysia.  I've taught English in Indonesia, Myanmar, Laos, China and Timor-Leste.  Do you have any suggestions?",0,28/4/2026 13:37,0,top_level,,I look teach job malaysia I teach english indonesia myanmar laos china timorleste suggestion,0,Neutral
XR6OO2ScEXU,@khaireddine120,"religious + luxury mix, it suits me",0,27/4/2026 8:54,0,top_level,,religious luxury mix suit,0,Neutral
XR6OO2ScEXU,@honeypot_47,"3:35 lmao thats so me
thanks for the video too it helps a lot",0,26/4/2026 2:27,0,top_level,,lmao that thank help lot,0.8442,Positive
XR6OO2ScEXU,@ImperialEarthEmpire,"I wish foreigner stop saying Malaysia is cheap, it will only further burden the locals... RM1000 rent is not cheap for Malaysian...",0,21/4/2026 18:17,0,top_level,,wish foreigner stop say malaysia cheap burden local rm rent cheap malaysian,-0.34,Negative
XR6OO2ScEXU,@earthlycreature8772,What would an estimated total cost of living for a single retired conservative individual from USA?,0,21/4/2026 1:25,0,top_level,,would estimate total cost live single retire conservative individual usa,0,Neutral
XR6OO2ScEXU,@simonpd38,"as someone who does not drink, party, smoke and does like cheap bar girls that only love u as an  ATM, this country sound perfect!",0,20/4/2026 16:11,0,top_level,,someone drink party smoke like cheap girl love atm country sound perfect,0.9201,Positive
XR6OO2ScEXU,@ΠάβελΠαύλωφ,"Man you definitely have a future in Stand up Comedy, unless you are already performing",0,19/4/2026 8:07,0,top_level,,man definitely future stand comedy unless already perform,0.6369,Positive
XR6OO2ScEXU,@ΠάβελΠαύλωφ,Con 2 sounded like: tell me you are from Britain or Ireland without telling me you are from Britain or Ireland :D :D,0,19/4/2026 8:01,0,top_level,,con sound like tell britain ireland without tell britain ireland,0.3612,Positive
XR6OO2ScEXU,@commonmandenver7370,You forgot a major Con.  Malaysia is a Muslim Nation.   They have Sharia Laws on their books.  You will be an infidel in their eyes.!  Not good.,0,18/4/2026 12:07,0,top_level,,forget major con malaysia muslim nation sharia law book infidel eye good,0.25,Positive
XR6OO2ScEXU,@Alex-lv1ph,Coastal Georgia heat + humidity I'd argue is probably way worse,0,11/4/2026 19:31,0,top_level,,coastal georgia heat humidity I argue probably way bad,-0.7096,Negative
