text,label,source
itu yg jualan kok pake bahasa jawa 😅,1,youtube_scraped
tofu or fish cake?,1,youtube_scraped
Ramdev\u2019s jailed aide\u2019s pic with freedom fighters at Ramlila: New Delhi\u002c Aug 9: Controversy erupted at the... #india,0,tweet_eval
it’s been 7 hours since this posted and im just now seeing it?!,1,youtube_scraped
tqvm for loving malaysian food. nasi lemak seems to be the epic choice for many travellers in malaysia. a grateful malaysian. 🫰🏻🫰🏻🫰🏻🇲🇾🇲🇾🇲🇾,2,youtube_scraped
When NBA trades become official July 11th - I hear ATL buys out the contract of Jordan Farmar. He will sign with a Turkish team.,1,tweet_eval
Boko Haram alliance with ISIL may have destroyed any glimpse of a dialogue via @user #BokoHaram,0,tweet_eval
@user show should do this for sure!,2,youtube_scraped
2nd attempt at watching PLL Halloween special. I hope my dad doesn't come and ruin it!,0,tweet_eval
"@user Westside (Ice Cube voice) listen to Shirley's strawberry letter on 102.3, then 93.5 for West Coast Wednesday all day, ON WEED!""",1,tweet_eval
"In the 5th meeting of the sisters at the US Open, Serena defeats Venus to advance to the semis",1,tweet_eval
"ever since a nepalese friend introduced me to his nepal travel video a decade ago, mark's channel has kept the same positivity, innocence, curiosity and open mindedness wherever he travels. i just watched bald and bankrupt video on india and it was so disgusting about showing only the negative side of india that i decided to boycott it.",0,youtube_scraped
#WCW goes to the little 3rd grader I said that's better than Christian Ponder. Let's name her Christiana,0,tweet_eval
You\u2019ve got to hand it to Tom Segal for big Saturday handicaps on the Flat.,1,tweet_eval
you are my favorite youtuber 👍👍,2,youtube_scraped
maaflah tapi gerai pertama tu macam kena ketuk je..tiga lauk + ulam + nasi = rm50? patutlah gerai takde orang..agak2lah walau kat kampung baru sekali pun..,0,youtube_scraped
omg amy you are in malaysia i didnt even get to see you aa,0,youtube_scraped
@user If Citeh beat Lyon in the Champions League final in Milan in May you promise to get an 'RIP Cecil' back tattoo?,1,tweet_eval
"sh*t, i am not doing great right now. i've spent a couple of months all over malaysia this summer..and what an incredible country it is! thank you amy for bringing good memories back and making me heavily salivate. 😅if you are still in malaysia, the north west also has a very unique cuisine (around alor setar or as the locals call it alor star), it's very chill and quite a bit different from the rest of the country (although you could say that from many places in malaysia!) fun travels & great eats to you!",2,youtube_scraped
"wow, that pan mee looked awesome,wish i had been there to try it, you’re the 👑 of heat mark, ☄️☄️🥵🥵👍🇬🇧",2,youtube_scraped
sonny dying from undercooked blood cockle would be as poetic irony as when steve irwin bought it from a stingray,0,youtube_scraped
eating the roti canai being flooded with curry sauce may be not the best way to eat it. there is a crispness with the bread that is destroyed by flooding it with sauce.,0,youtube_scraped
crazy spice level 😧🔥🔥,2,youtube_scraped
"oh chuck a couple of leaves in there, its still fucking super noodles ffs.",0,youtube_scraped
huang - hinh,1,youtube_scraped
shi fu wantan mee restaurant - mark came so close to where i live!,2,youtube_scraped
Kayla just tried to give me my croissant from Dunkin and it kept slipping I couldn't grab it at 1st,1,tweet_eval
pls do breakup prank and see your gf reaction 🤣🤣,1,youtube_scraped
welcome back to malaysia mark .. i love you to travel around malaysia again especially terengganu kelantan 🤣🤣,2,youtube_scraped
"welcome to malaysia!! if you get a chance, you should try some local food in ipoh as well.",2,youtube_scraped
"""We all have friends like Frank Ocean that put stuff off and say """"I got you tomorrow"""" or """"Give me more time"""" when you know they dont have it""",0,tweet_eval
i'm from malaysia,1,youtube_scraped
been watching mark for the past 10 years. never have i seen him tear down eating spicy food like this. that bowl of noodles stands absolutely no chance for anyone els 🫣,0,youtube_scraped
"""Anyone who thinks Lady Gaga and Tony Bennett are a weird pairing, may I remind you of David Bowie and Bing Crosby?""",0,tweet_eval
"come to kajang, selangor then ask for satay. will you",1,youtube_scraped
"sonny, we can go together.let's goo!!",2,youtube_scraped
"""NEXT: Latest on the 2nd nurse to test positive for Ebola, Aaron Rodgers meets his look-alike, &amp; @user with your forecast.""",1,tweet_eval
"he is a bit strange, you can have your spicy food.",0,youtube_scraped
This sounds like when Sarah Palin was interviewed and didn't know the answer.  Claimed she was being set up.,0,tweet_eval
hope to see you soon in pakistan ❤,2,youtube_scraped
"@user I used to really like Rick Perry, just has become so bitter. He may be very sad. He should try to smile",0,tweet_eval
can't wait i am so exited,2,youtube_scraped
Even though I already know how it ends... Im watching the CMAs tomorrow just to see blake drunk,1,tweet_eval
rendang and satay from indonesia,1,youtube_scraped
I'm officially 2 for 2 with my friends getting kicked out of Rum Runners on their 21st,0,tweet_eval
Seems fraud Baghdadi's desperate with cheap shot against Israel because he can't get Muslim support for his 'state',0,tweet_eval
"""Lady Gaga, Rita Ora, Victoria Beckham and more at the British Fashion Awards on Monday in London.""",1,tweet_eval
Nike didn't have what I needed so now I need to order it online AND I NEED IT TOMORROW IHML,0,tweet_eval
u should give them try rojak mamak and cendol,1,youtube_scraped
i remember thinking you were mark twain when i was younger,1,youtube_scraped
"mark, you need to collaborate with @user thangjalam mukbang from israel. his tolerance of chilli is amazing. you guys would make a good pair.",2,youtube_scraped
"""Basically my Sunday-Monday transition   """"@en_jajaja: Nicki: thank you to my pastor Nicki: SO BITCH YOU WAS TALKIN MAD SHIT WHAT UP W THAT""""""",1,tweet_eval
of course so good malaysia food😊 because i am malaysia,2,youtube_scraped
"when i was in kuala lumpur, i found that even some instant ramen soups are unbearably spicy. i really like spice, but not pain. malaysia was just killing my taste buds, and i can drown anything in sriracha for example, but some chilis are just too much.",0,youtube_scraped
i want to know how many dishes you do not finish .,0,youtube_scraped
"""There's no """"meeting of minds"""" when it comes to terror. As  Tony Blair once said: """"Defeat it or be defeated by them.""""",0,tweet_eval
thanks for eat malaysia food ❤❤i really appreciate ❤❤,2,youtube_scraped
i'd like to know why I have the 1st album by janet Jackson and the 1st record by roxette... shameful really,0,tweet_eval
hurts so good is what i'm seeing,2,youtube_scraped
"""Many Sunday shows fail to mention Carly Fiorina's surge in the primaries, particularly at the state level. #tcot #gop",0,tweet_eval
that doesn't looklike my kind of meal..,0,youtube_scraped
"am heading bk in december, 2024 for the holidays .n i can't wait to hv these food .",2,youtube_scraped
"he loves spicy food but this one look like is killing him, better have ambulance ready hahahahe might get sick after that show. look at his face so red because so hot.i ate very spicy food long time ago few days later i have to go to see a doctor, my tummy was very aches burning.he's only gave me nexium lol i love spicy food but not that spicy",0,youtube_scraped
"""I'm going to Disney world on October 3rd so if you wanna come on down, come on down.""",1,tweet_eval
Some areas of New England could see the first flakes of the season Tuesday.,1,tweet_eval
@user What happened to Breakout Kings? Thought it may of come back after the block. Have you guys just cut it completely from programming?,1,tweet_eval
secret..look still young.,1,youtube_scraped
"""I'm not kidding, the White Sox are running a promotion called """"Selfie Sunday"""". And they wonder why they're the 2nd team in the 2nd city""",1,tweet_eval
"ate on some of these places, mark's on the money seriously good food :)",2,youtube_scraped
Wanna have your say on the Atlantic Strategy? Come to Bilbao on the 12th #atlanticforum,1,tweet_eval
"""Kim Davis is against gay marriage, but not against getting pregnant by her 3rd husband while married to her 1st. Pity the husband #2.""",1,tweet_eval
laksa my favorite rojak probably 5,2,youtube_scraped
"i once tried a raw ghost pepper whole. it was exactly as he described but i can imagine all of the combined peppers, mala, and temperature being much much worse.",0,youtube_scraped
damn walking fkg sucks in malaysia. sucks to be malaysian in this regard. sucks to be me then.,0,youtube_scraped
looks so delicious ❤,2,youtube_scraped
"so grateful for the transparency about the how many meals you ate in a day. i always marvel at your appetite, and am bitterly jealous of you and sad for me that i would never eat like that because of body image and weight issues. somehow knowing that you ate all that food over several days sounds much more reasonable (and makes me less sad for myself!)",2,youtube_scraped
daddykuliner masuk chanel mark wiens mantap,1,youtube_scraped
bacon is so cute,2,youtube_scraped
Football: (10:39 2Q) - Touchdown @user Curtis runs in for his 3rd TD in the first 20 min. of the game. 20th TD on season for Curtis.,1,tweet_eval
anyone watching having dinner?😅,1,youtube_scraped
been eating that nasi lemak for almost 15 years now. one of the best underrated spots in kg baru.,2,youtube_scraped
"""Sad i cant make gucci's party sat, and oskur would have made a friend with his lonely ass.""",0,tweet_eval
"that last plate of noodles with the egg, shrimp, chinese sausage, and beans sprouts looks delicious. it kinda looks like pad thai without the tamarind sauce, and i could probably eat that everyday. i bet that plate of food didnt cost more then 3-4 u.s. dollars!",2,youtube_scraped
36:40 first time im seeing mark uncomfortable,0,youtube_scraped
eating the spicy nasi kukus with bare hands is wild i believe i can't eat spicier than that point,0,youtube_scraped
"mark, you are such an inspiration. i've been blessed to have grown up in malaysia, eating malaysian food and now that i am in the us, i miss it so much. nothing can compare to the culinary experience in malaysia. i visited penang the first time last year and now watching your video, i realized that there's so much for me to uncover. i wish i could teleport right now! the people are so warm and the food is fantastic!",2,youtube_scraped
hey mark all that food looks like thanksgiving at xmas..hahahahhahah..gods speed ..i think all of it is great..,2,youtube_scraped
i wonder how it compares to ghost peppers and carolina reapers,1,youtube_scraped
come northeast for world spisice food( india northeast ),1,youtube_scraped
"""Rally against the imperialism and zionism. Milan, Italy 19 September",1,tweet_eval
love to see u in malaysia to enjoy our fabulous durian!enjoy mr mark weins and family,2,youtube_scraped
hepatitis and typhoid from a freaking cockle? i wasn't expecting that.,0,youtube_scraped
love roti chanai and char kai teow,2,youtube_scraped
@user Scummy Saha will play against us on Saturday \u002c I hope he won\u2019t score like how he scored in the North London Derby,0,tweet_eval
i would love to see your eating in ipoh malaysia. penang is very nice but ipoh may be more interesting.,2,youtube_scraped
"@user @user I don't either. Complete mystery. Also, I may have just been chair dancing to Heartbreaker by Mariah Carey.",1,tweet_eval
"""where u can powder ur nose""😂😂 awesome episode!!",2,youtube_scraped
you guys are the greatest content creators!! i love to watch your videos ❤❤,2,youtube_scraped
my fellow mexicans out there! is it me or does mark wiens looks like kiko from el chavo del 8.,1,youtube_scraped
here in india we have something similar like bee pang and it is called kurmura laddu(puffed rice ball) or kurmura chikki(puffed rice flattened cakes same like one in this video) 😍 but than eating it slightly warm has it's own fun ☺️,2,youtube_scraped
Yesterday the #NHL cancelled games up to November 1st. The Winter Classic and All-Star game could be in jeopardy soon.,0,tweet_eval
Anyway\u002c I\u2019ll be looking the other way tonight. As you may have guessed\u002c I\u2019m going to a Halloween party as Joe Paterno.,1,tweet_eval
& the sauce is so sticky & my farts are so pungent!,0,youtube_scraped
"""The Sun: """"1D's going to split up!"""" Niall, Louis, Liam deny the split.. #OhNoTheSun  Us right now:",1,tweet_eval
for someone who tries so many different food cultures..you sure butchered the word worcestershire 😂,0,youtube_scraped
yess i always go to ksl hotel every time!! and i just came back from there a week ago! street food is really good haha,2,youtube_scraped
thanks try my country food ❤❤,2,youtube_scraped
I have no idea what to wear tomorrow to the Sam smith concert.. Need to go shopping but hate shopping. Ugh,1,tweet_eval
Who watched the Miss Teen USA pageant this past Saturday? Tell us your favorite moments. Did you think Logan West would win the whole time?,1,tweet_eval
welcome to malaysia. do enjoy your stay,2,youtube_scraped
the citrus in the laksa is lime,1,youtube_scraped
have you tried rice to wednesday??,1,youtube_scraped
"she is so cute,with her little smile 😃",2,youtube_scraped
the the toilet roll in the fridge mate,1,youtube_scraped
rip when its poop time,0,youtube_scraped
loving this malaysia/singapore series. i miss the food out there so much. can't wait for the nyonya episode next - one of the truly great fusion cuisines!,2,youtube_scraped
oh wow. what an awesome video! i've never seen mark like this before! he pushed through it though and ate the entire bowl.,2,youtube_scraped
7 Boko Haram militants killed in a clash with Chadian security forces: Yesterday Wednesday ... Via @user,0,tweet_eval
"as a malaysian, blood cockles are disgusting to me, its a delicacy to most people here but there are also a chunk of malaysian who doesn't share the love for the cockles, its quite rare that the char kuey tiao you ate doesn't have blood cockles in it, because they usually served pairing up with cockles. yuck 炒果条面不要siham",0,youtube_scraped
taman bukit is where i grew up! visit the curry me for breakfast whenever on holidays.. we were there a week ago!! thanks for the great video mark!,2,youtube_scraped
the amount of each dish is just enough to fill the teeth gap 😅,1,youtube_scraped
"mark you have a palate that knows all the ingredients. grand master level, brother.",2,youtube_scraped
where is this?,1,youtube_scraped
.. and.. and.. and.. and.. 😂,1,youtube_scraped
😂😂 i bet that will burn your hole like crazy 😂😂,0,youtube_scraped
nyam nyam 😋😋,2,youtube_scraped
#HelloKarachi #EidMubarak Which #Food would you prefer to eat on Eid 3rd Day?,1,tweet_eval
wow thank u for triying our food🙏❤️,2,youtube_scraped
you don’t properly pronounce,0,youtube_scraped
oh i visit there also that is so good the curry mee,2,youtube_scraped
Stats are stats\u002c & records can be broke.. but crunch time 4th quarter\u002c Jordan had niggaz SCARED to D up... Bron\u002cKD & Kobe can\u2019t say the same,0,tweet_eval
34:30 welp.. never eating that 😂😂,0,youtube_scraped
i love your enthusiasm about this food! everything looks delicious!!,2,youtube_scraped
collab with @user's vlog🙌🏻,2,youtube_scraped
i have seen this video beforee,1,youtube_scraped
"""By local, fresh produce for xmas at the special @user x @user twilight market on 23 Dec",1,tweet_eval
oh my god watching you eat that cendol durian makes my mouth watery!,2,youtube_scraped
mark - i would absolutely like to try the durian. i can get it locally here in california (costco) but i am not quite sure what i am buying. 1) how do you know the fruit is fresh or not? what do i look for on the rind to ensure (kinda) freshness? what smell & flavor can i expect once i cut it open to reveal the fruit inside?,1,youtube_scraped
"""Hajj stampede 'beyond human control': Saudi Arabia's most senior cleric, the grand mufti, says Thursday's stam..",1,tweet_eval
amazing video 💜thanks for sharing 👏🏻👏🏻❤️❤️,2,youtube_scraped
that first oyster omelette was scrambled eggs and oysters 😁,2,youtube_scraped
SS but they have really good music and it\u2019s a very sad thing that Mitch Lucker died may he rest in peace #RIPMitchLucker,0,tweet_eval
"""Now Rahul Gandhi says on #HeraldHauntsCong case, he'll hold his Court in Parliament only tomorrow !""",1,tweet_eval
"nasi kukus ilham! i have that like once a month. awesome chicken and cheap to boot. thing with kl is there are so many places to eat so.. the various spots are always in heavy rotation. you should try damansara perdana, soon soon pan mee and fish noodle. try their fish fillet noodle with milk. with a side of fish skin. add the sambal belacan (this truly makes the dish singg). also, extra coriander to really bring some freshness to the whole dish.",2,youtube_scraped
Monday.....watching Paper Towns and I don't even know jack shit what its about T_T;;,0,tweet_eval
"ive seen this man eat a raw scorpion pepper like it was nothing. never seen him sweat from a spicy food. this must be next level spicy. still took mark a few minutes to show any symptoms of spice, what a beast.",0,youtube_scraped
death by noodle,0,youtube_scraped
"@user Won't have it until tomorrow for PS4, but I know some people got it on Saturday :(""",0,tweet_eval
Can any1 guess what year Tom Segal\u2019s Pricewise coloum last tipped a British flat winner on the turf on a Sat or Sun?,1,tweet_eval
i’m from malaysia and u pronounced nasi lemak and a a lot of diffrent food names nasi lemak,1,youtube_scraped
would be nice if they showed the names of the ingredients of the process. i’m not here to watch just the sweet smile of mrs. bacon.,0,youtube_scraped
who is almost dead,0,youtube_scraped
iam from malaysia malaysia food is really good right?😊,2,youtube_scraped
you know how to use chopsticks,1,youtube_scraped
her reaction at the end of each dish is priceless,2,youtube_scraped
and that sambal balachan i miss it very much,0,youtube_scraped
that's so wrong..where's the spoon?!! using fingers toeat rice..so wrong in so many levels..,0,youtube_scraped
32:15 the moment he went from mark wiens to mark spice 🌶🔥,1,youtube_scraped
The 1979 islamist revolution in Iran created a hijab law. We're blinded by the fact's clarity. @user @user,0,tweet_eval
A plea to the NCAA to revoke their new decorum rules: You may have heard during the coverage of Big Ten basketba...,1,tweet_eval
bahahahaha americans can't pronouce penang baahahahahahaha,0,youtube_scraped
you talk to much just eat 😮,0,youtube_scraped
must try all that mark eat looks so delicious 👍,2,youtube_scraped
you guys are amazing 😍love from pakistan ❤,2,youtube_scraped
men! im happy to watch you did that but no way im going to try these noodles. 😅 🔥,2,youtube_scraped
how come his bowl was almost empty up close but still full from further away?,0,youtube_scraped
this did not make him as crazy as the ramen from hell in japan.,0,youtube_scraped
if its too spicy for mark i would not even touch it with a glove,0,youtube_scraped
if he said it's spicy it's not spicy it's killing spicy 🔥🔥,0,youtube_scraped
the bubble rice looks the same as the one we make at home just tasty 😋,2,youtube_scraped
"""Delaware Junction #Festival with Jason Aldean, Florida Georgia Line, and More on August 1... $169.00 #BaltimoreDeals""",1,tweet_eval
the track id on 19:38 please 😢,1,youtube_scraped
didnt he already upload this video like a couple weeks ago?,1,youtube_scraped
"@user finally replying! In Brac at the moment, moving onto Hvar wed , den Dubrovnik Fri, and fly home monday!""",1,tweet_eval
i have tried those beef noodles in kuala lumpur. really good,2,youtube_scraped
i just love your expression when you eat.. makes me want to eat as well😅,2,youtube_scraped
@user thank you going to the lorong baru and hitting up that charcoal seafood kuay teow stall -- one of the most underrated char kuay teow spots ever! and you got it with the duck egg -- my man. you didn't mention the crispy crackle-and-melt-in-your-mouth cracklings! surprised that it doesn't have a michelin bib gourmand yet -- still crowded as ever! i love that guy.,2,youtube_scraped
this is indo,1,youtube_scraped
I PACK BENJAMINS Floyd Mayweather stuffing $1 MILLY into bag like its nothing may make u feel some type a way,1,tweet_eval
"damn, hameediyah really knocked you with that dish combo 😂. he really suggested the most expensive combo which is not typical of nasi kandar. but glad u enjoyed them!",2,youtube_scraped
"sometimes it seems this channel is now over edited. i wish it was more of just him and a camera, seems like its him and a film crew waiting to send footage back to the editing team.",0,youtube_scraped
it's so very very amazing yummy❤,2,youtube_scraped
you guys are so funny😂love from malaysia❤🇲🇾,2,youtube_scraped
too much ooh 😅,0,youtube_scraped
why would u eat something that could potentially kill u,0,youtube_scraped
a plate of 10 chicken wings to eat as snack while watching a tv drama or movie gonna be heaven,2,youtube_scraped
felt like your sweat gonna taste spicy from the world spiciest chilli pan mee.. 😂 its my childhood or soul food but i haven't tried that and probably never will.. normal chilli panmee already can cause your stomach to feel the burn sensation after few scoop of chilli added to the noodles,0,youtube_scraped
"my english husband was a french food snob. he goes to french uni. speaks french 2nd language. smokes because poyo nak jadik french. well his nan was french. but when he tasted asam pedas dishes (i taught him as 'asam podeh') - he said :"" french food whaat?? "" he just realised french food was a total marketing scam.once you 'asamed pedased' , there will be no going back. haha",0,youtube_scraped
"when i see you eat, i feel so happy and content! thank you for doing this :)",2,youtube_scraped
@user  smthing went wrong B/w us. She is really Good Girl . May be i have Done Mistake !! . But she Knows ME . Miss HER !,0,tweet_eval
i like it when you talk!!,2,youtube_scraped
"the last dish you ate with the noodles and the duck egg etc, that’s what i would want! i bet that durian was delicious too!",2,youtube_scraped
free palestine mr ibrahim with flag,1,youtube_scraped
@user Barca turned down the opportunity and experimented with Suarez. Bayern haven't opened a cheque yet[Have 1st preference],1,tweet_eval
"the thing about ultra spicy is that as soon as you stop, it catches up to you. you were so lit up at the end there! btw, enjoyed your miami vids with guga!",2,youtube_scraped
mark …looks like you love all food . all food is delicious to you . just wondering what food you don’t like !! 😮,2,youtube_scraped
first of all i just want your wife to know how much i love you i do her as well. and i want to thank you for allowing us to go with you through all of these experiences that you're having. and they are experiences cuz it's not something that you have planned i really don't think but the fact that you love food as much as i do makes me love the both of you even more thank you,2,youtube_scraped
@user @user she said kurt cobain is her 2nd 'bae' but she doesnt even know what he looks like uum,1,tweet_eval
malaysians are just so sweet and kinddmy favorite country for sure,2,youtube_scraped
Oslo has been gloomy the whole day. Am ok with the temperature but not the non-sunny outlook. Hope it gets better tomorrow.,0,tweet_eval
malaysian food sounds yummy! the country is just beautiful hustle and bustle.,2,youtube_scraped
your going to see a video of a man wearing a diaper on his head??,1,youtube_scraped
Lol Red Sox just slid through 3rd base #out,1,tweet_eval
"mark, one question for you. thailand also have durians, but are they have chendol durian there? 😁",1,youtube_scraped
i’m happy u like to eat durian 😆,2,youtube_scraped
"3:36 big fat black hair in the food, i love it.",2,youtube_scraped
Richard Bland carded a 2nd round 6-under 66 to surge into a 1-shot lead at the Italian Open. #SSGolf,1,tweet_eval
54:00 that rusty wok 🤢,0,youtube_scraped
"""#broncos Peyton Manning is 1st in passing rating 109.0 and 2nd in #NFL with 12 30+ yd passing plays, 7.7 avg pass length, 269 dropbacks""",1,tweet_eval
u must goto balik pulau farm and try all the best durians there.,2,youtube_scraped
"the number of times i get into an analogy and just stop and say, ""okay i lost the analogy somewhere, but you get the point""🤣5:30",1,youtube_scraped
@user whenever you get a moment tomorrow (Friday) please give me a call at 250-562-6701. Profiling the candidates for Prince George.,1,tweet_eval
what about nasi kandarr,1,youtube_scraped
"""Egypt rejects $257M natural gas deal with Israel: Arutz Sheva - Middle East - Fri, 25 Dec 2015 06:23:43 GMTegy...",0,tweet_eval
what about trinidad scorpion pepper??,1,youtube_scraped
bubble rice is called maronda in my country..yessh,1,youtube_scraped
mark’s lips turned to joker’s lips. batman might be recalled in the daytime.,1,youtube_scraped
Ba facing fitness fight: Demba Ba is rated as \u201950-50\u2019 to make Newcastle United\u2019s trip to Liverpool on Sunday\u002c with...,1,tweet_eval
south africa please 🥺🙏💖❤,2,youtube_scraped
"man, you're making me hungry!",0,youtube_scraped
@user @user Oh no if we violate the Iran deal with visas they may give back our $150B and ask that sanctions be reinstated.,0,tweet_eval
"waw everything looked well good, the food, the mystery bag, seating and the view :)",2,youtube_scraped
@user Are you available to play Sunday in the President\u2019s Day game?,1,tweet_eval
always use yogurt drink when eating spicy or can't tolerate it heals the spice tickling i never eat spicy anyway special red chillies 🥵,0,youtube_scraped
@user @user @user @user @user SCOTUS vitiated KY marriage law immediately b/c it violated 14th Amendment,0,tweet_eval
"""if it's not spicy, i aint eating""",0,youtube_scraped
"hahahaha, the moment and anticipation when you're getting that second stink bean out and going for the fermented durian dip 🤣! amazing!",2,youtube_scraped
do you ever eat what an actual local can eat and not just on their best day or a pay day?,1,youtube_scraped
yes you make the right choice mark.. penang. so many choices of nicest food in malaysia,2,youtube_scraped
dude ate all the sauce and everything. amazing stuff here.,2,youtube_scraped
Photo: July 21st: Karlie Kloss and Cara Delevingne at the Paper Towns premiere in New York City,1,tweet_eval
When I realized I missed the Vampire Diaries i real life sat there for a minute.,0,tweet_eval
hi! u come back again..haha.welcome & thanks mark!,2,youtube_scraped
cool!i like it,2,youtube_scraped
why you talk like football commentators having orgasm 😏😏,0,youtube_scraped
whats the address of the durian place?,1,youtube_scraped
"mark, welcome to penang..",2,youtube_scraped
i come here only to watch her eat and smile. there are a lot of things we can learn from her.,2,youtube_scraped
if frank ocean wanna be stingy &amp; act dead then ima treat him dead. my condolences may he RIP @user @user @user,0,tweet_eval
@user #GTLive theory: how all of Nintendo's characters (and others too) get together in one world and why the 1st thing they do is fight,1,tweet_eval
Question: I wore this shirt one time and it was the Monday before Thanksgiving Break its too soon for a repeat right?,1,tweet_eval
but if I don't go to the game tomorrow and Niall does go I'll be very upset,1,tweet_eval
the rice its like nasi kerabu mostly nasi lemak the rice is white not blue,1,youtube_scraped
do you drink milo?,1,youtube_scraped
"damn, missed all the traditional versions of the food and went for the halal and muslim modified vers instead, too bad );",0,youtube_scraped
i need all this food!!,2,youtube_scraped
"""I like Moose but he should stop bitching about the Thor pitch. Fuck Escobar, that's one way to get him back o stop swinging at the 1st pitch""",0,tweet_eval
you should also try chinese food in different country you visit like the uk chinese food is so different than american and the latin american chinos have their own version as well its quite interesting,2,youtube_scraped
"now, that's what i call the ultimate buffet. my mouth was watering when you tore into that huge whole fish covered in sambal. what kind of fish was that? i love a good white fish, and that one looked amazing.🤤",2,youtube_scraped
So Caitlyn Jenner may face manslaughter charges.  The jokes just write themselves these days... #TransCriminal,0,tweet_eval
"man, i love suhthigh as well",2,youtube_scraped
14:50 is it engine oil? 😂,1,youtube_scraped
"i hate his english, makes my eyelid move down on one side",0,youtube_scraped
these night market videos are really good. keep doing! 🥳,2,youtube_scraped
next time if youre in malaysia come to peang.. its food heaven of malaysia..,2,youtube_scraped
"""I have a date with Brentley<3 he's never late, every Monday! 2:30 on the dot (:? #TrueLove""",1,tweet_eval
#KCA #VoteJKT48ID 5SOSListenedTo: Calum listened to (and tweeted about) Sunday Bloody Sunday (Live) by U2!,1,tweet_eval
do malaysian live in trees ?,1,youtube_scraped
Scott Walker touts $4.7 billion in tax cuts. Is he right?,1,tweet_eval
the nasi lemak is actually nasi kerabu,1,youtube_scraped
"finally, the tempoyak came..",2,youtube_scraped
"great food, info ℹ️ & vid. thx 🇹🇼",2,youtube_scraped
i'm so proud to be malaysian 🇲🇾❤️🌟😁,2,youtube_scraped
u must have high metabolic rate. din't get phat.,0,youtube_scraped
"""Miss last Friday's Soundboard, our partnership with @user and @user",1,tweet_eval
you were in kuala lumpur malaysia?!?! i could have met u omg. its been my dream to meet the king and queen,2,youtube_scraped
The Official After Party for NC State's Pep Rally is at Mirage Raleigh this Thursday!! Your host for the night...,1,tweet_eval
I apologize in advance if any of you spot me in Malahide's Pennies tomorrow. uuggghfghfgd,0,tweet_eval
13 ringgit for roti canai is expensive girl,0,youtube_scraped
I wish Mani Shankar Aiyar commit suicide tonight to meet Yakub tomorrow in hell,0,tweet_eval
it was interesting to see that nice lady contaminating each sauce with the same stir stick.,2,youtube_scraped
malaysian have plenty of food paradise..enjoy it so much..,2,youtube_scraped
"""OMIGOD! how dare they stop xfactor for a baseball game, than air it next Tuesday. Shitty ass channel""",0,tweet_eval
If Spurs had been stuffed would McCarthy be sat there on Motd? Or Arry? U bet it'd be Arry!,1,tweet_eval
"i love the videos, but i do not get the point of eating so spicy that you are unable to taste any flavor and sweat like a pig. i can endure incredibly spicy food, but to say that it is amaizing and tasty is far of the truth.",0,youtube_scraped
spicy chicken looks so good. i love fried chicken. i would absolutely have to try it.,2,youtube_scraped
"as a malaysian, i just gotta say all these dishes taste are kinda based on the seller itself as different states have different tastes.. like for example some parts in kuala lumpur, the nasi lemak sambal is a bit more sweet than spicy.. and assam laksa in johor is spicy while authentic assam laksa from penang is a bit more sweet and savory and not that spicy as they add more of a thing called ""har ko"" (prawn paste).. same with char koey teow penang is more famous and nicer with the wok hey ( charcoal fried kuey teow )since we have 3 main ethnicities.. chinese, malay and indianmalay and indian like more spicy spicy food like cili padi and sambal while chinese like spicy but not that spicy with a mix of either sour/sweet or sometimes even salty",0,youtube_scraped
very american. does not finish his food. alota waste 😢,0,youtube_scraped
"my favourite food in malaysia is nasi lemak,roti canal and kway teow i love it oh and abc!!",2,youtube_scraped
"@user who knows, Hulk Hogan may run, according to his Facebook. Because he can't keep his mouth shut.""",0,tweet_eval
mark wiens you better come for sinulog 2025! 💐,2,youtube_scraped
that must be some weapons grade spice.,0,youtube_scraped
Bill Maher is the perfect example of how gross and ignorant liberal idols may be,0,tweet_eval
"i like spicy food, but any dish that makes you hallucinate, i'm not going anywhere near it.i know you have a tolerance for spicy that the rest of us could never have, but that one almost took you out.🌶🥵",0,youtube_scraped
"char khoy teow same name like cambodia and everything is the same ( char khoy teow , khoy teow char )",1,youtube_scraped
hell nah you use fork to eat nasi kerabu,0,youtube_scraped
Tomorrow is International Talk Like A Pirate Day. Have I left it too late to become fluent in Somali? #TopSomalianLies,1,tweet_eval
when you talk about spice and testy food its only india making too hot that cant eatable or regret later is not food its a poison,0,youtube_scraped
old video again. released a couple of months ago so why is he releasing old videos. your gullible subscribers are watching something thats old thinking its new.,0,youtube_scraped
What is NIPPU? Is it an ideology? A form of dissension? Or a pathway to nirvana? I must admit that they may be all three...,1,tweet_eval
Dunkin may be discontinuing the iced apple cider for fall and the basic bitch in me is crying....,0,tweet_eval
If you are a family member\u002c friend\u002c or fan of Austin Rivers you may want to unfollow me. This is about to get ugly.,0,tweet_eval
"""Go watch Ice Cube's music video for """"It Was A Good Day"""" and you will see """"Stanley"""" from Friday playing basketball with Cube lol""",1,tweet_eval
that yellow fruit is jack fruit aka in bangladesh 🇧🇩 as khatal,1,youtube_scraped
Tomorrow: Crazy Cavalier Day Wednesday: Dr. D\u2019s Bowtie day Thursday: America Day Friday: Spirit Day,1,tweet_eval
nice squat form,2,youtube_scraped
so bourdainesque. ❤,2,youtube_scraped
you definitely deserve a like and a comment for this! everything looked so good!,2,youtube_scraped
that all looks good,2,youtube_scraped
